0.00370675;0.001479431
0.010787106;0.00085339
0.017867462;0.000757076
0.024947818;0.000757076
0.032028173;0.000757076
0.039108529;0.000757076
0.046188885;0.000757076
0.052823624;0.000797824
0.060349596;0.001286803
0.067429952;0.000901547
0.074510308;0.000757076
0.081590664;0.001238646
0.088671019;0.001238646
0.095751375;0.000757076
0.102386114;0.000838572
0.109912087;0.001286803
0.116992443;0.001238646
0.124072798;0.000757076
0.131153154;0.001046018
0.138386764;-0.000731206
0.144868249;0.000349593
0.152047631;0.000675579
0.159764228;-0.000646702
0.166554933;-0.000832106
0.173635289;0.000757076
0.181316402;-9.0488E-05
0.187796;-0.000832106
0.194651072;-0.000673188
0.201353272;-0.000136839
0.209640507;-0.000203055
0.216117423;-0.000326457
0.222597022;0.000368609
0.230881574;0.000260456
0.237481094;-7.5353E-05
0.244438846;-3.75153E-05
0.250918445;0.001498694
0.258867753;0.000757076
0.265679914;0.000757076
0.272470618;0.000677617
0.280408568;0.00103752
0.28752442;0.001452343
0.294001337;0.002346258
0.300478253;0.002048286
0.308162048;0.001286803
0.315242404;0.004203743
0.32232276;0.0055487
0.329546153;0.005877773
0.329188559;0.000933652
0.337416791;0.004571113
0.344207496;0.008917973
0.35078722;0.010269045
0.356294164;0.005661959
0.363027143;0.011671141
0.369954244;0.015300499
0.3770346;0.016841524
0.384521483;0.016648896
0.391195311;0.019610554
0.398275667;0.022812996
0.405356023;0.023511273
0.412436379;0.025846889
0.419516734;0.028977096
0.42659709;0.031312712
0.433677446;0.031770204
0.440757802;0.035121934
0.447838157;0.03865666
0.454918513;0.04092004
0.461998869;0.042701851
0.469079225;0.046217314
0.47615958;0.049419756
0.483239936;0.051779451
0.490320292;0.054981894
0.497400648;0.058425121
0.504481004;0.061555329
0.511561359;0.064950399
0.518641715;0.068489941
0.525722071;0.07207764
0.532802427;0.07515969
0.539882782;0.078626996
0.546963138;0.083394543
0.554043494;0.08683777
0.56112385;0.090425469
0.568204205;0.095193015
0.575284561;0.10015319
0.582518171;0.105516966
0.579146573;0.097167454
0.589734924;0.110887392
0.588157935;0.101405272
0.596815279;0.11607872
0.59644517;0.104716068
0.603895635;0.121270048
0.603160367;0.108862204
0.611025113;0.126782001
0.610240723;0.114159477
0.618173223;0.132101578
0.61721498;0.119037626
0.625000306;0.136392503
0.624578856;0.123477245
0.632080662;0.141487975
0.631659212;0.128862807
0.639161018;0.147289751
0.638739568;0.134645664
0.646241373;0.15374738
0.645819924;0.140693384
0.653669106;0.160499301
0.652567717;0.146926509
0.660655358;0.167041279
0.659697114;0.153167202
0.667482441;0.173877019
0.667060991;0.159631137
0.674977485;0.181152436
0.673806103;0.16732322
0.681990529;0.188380618
0.68088914;0.173605148
0.688859904;0.195537823
0.688124637;0.180497641
0.695803864;0.20227545
0.695382414;0.18695624
0.703020616;0.208700644
0.702285348;0.193659328
0.710100972;0.219212957
0.709811321;0.203272874
0.706914812;0.198080514
0.717044931;0.225113626
0.716891677;0.209277024
0.713673333;0.205231833
0.72437856;0.235545249
0.723420316;0.218053397
0.731205643;0.243927155
0.731498005;0.226380179
0.729765051;0.220240775
0.738285998;0.250758115
0.738132744;0.234414995
0.736845406;0.227177681
0.745326688;0.258622638
0.7452131;0.241704254
0.751295769;0.270028524
0.752293455;0.248500926
0.758239728;0.2760163
0.758343941;0.259511229
0.759373811;0.252854322
0.765166829;0.285802561
0.76545648;0.264137515
0.772247185;0.297099398
0.772247185;0.273099538
0.779256022;0.304686041
0.779327541;0.281440336
0.78222405;0.293987357
0.78620675;0.312923748
0.786493719;0.285821021
0.791414209;0.32420876
0.791419317;0.294547648
0.796062927;0.305902102
0.797932632;0.331299235
0.796921152;0.29581521
0.803000246;0.321810249
0.802499614;0.306939485
0.805626005;0.341570681
0.809848165;0.323475071
0.809311775;0.314090804
0.812154645;0.35145531
0.816949977;0.333471468
0.81530147;0.321006689
0.818821214;0.36055546
0.819959128;0.350154936
0.823740682;0.336724609
0.826516503;0.365755617
0.826851747;0.346632249
0.829490789;0.378505257
0.830767398;0.340709603
0.83380224;0.360435442
0.834591097;0.347728491
0.836123642;0.386121111
0.837128991;0.371460276
0.840593099;0.359551042
0.84349636;0.390738277
0.84321166;0.377381696
0.84786132;0.365934383
0.850090869;0.411759284
0.849527659;0.395039765
0.854136148;0.372831681
0.85622702;0.417091613
0.856567786;0.402627507
0.85803392;0.385135019
0.862113239;0.396737003
0.863252038;0.433381329
0.863556189;0.417274124
0.864678011;0.387281466
0.866759207;0.407330385
0.869204019;0.444891639
0.87081432;0.429151116
0.871533083;0.397795293
0.873238805;0.413703384
0.876323464;0.453073215
0.876135314;0.440314237
0.877412749;0.428301379
0.878204957;0.403553604
0.880185476;0.413469013
0.883195344;0.471954201
0.881606498;0.456534489
0.884061635;0.429256053
0.886820215;0.419102281
0.887880375;0.483414863
0.890006375;0.463706408
0.892881429;0.493560469
0.892613233;0.455263143
0.893747316;0.42983623
0.894719785;0.482714753
0.897376382;0.516281848
0.897290559;0.470058232
0.900100117;0.497362527
0.900086942;0.442343682
0.902751015;0.52376204
0.903662879;0.470713524
0.905394655;0.511817844
0.905400785;0.45462747
0.906677394;0.494648372
0.907871968;0.546627262
0.911166037;0.46803892
0.912341679;0.559796007
0.911787785;0.522578943
0.911739389;0.504724543
0.914240502;0.490119203
0.916321697;0.479321594
0.918005964;0.533709857
0.918451934;0.564386977
0.918727792;0.521370954
0.920419721;0.593274776
0.921353041;0.492185139
0.923366294;0.546236458
0.924474834;0.60342494
0.925681713;0.534391166
0.925333059;0.505852105
0.9264416;0.565152139
0.928600165;0.590006518
0.92812229;0.617453886
0.929797479;0.574125811
0.929431083;0.517982861
0.930482409;0.54249158
0.930761332;0.632121448
0.932612646;0.530560102
0.934451699;0.641887981
0.934604954;0.600378167
0.934709167;0.581589873
0.934902267;0.570178663
0.936934421;0.615070534
0.937229638;0.546766573
0.938828646;0.630595833
0.935739037;0.533662791
0.939866089;0.669340507
0.940796434;0.55995997
0.941578031;0.593521982
0.942433191;0.642574734
0.942819392;0.681231989
0.943752712;0.612850408
0.943892173;0.572332888
0.945447706;0.655279362
0.946037736;0.690366843
0.947249348;0.669304153
0.947523125;0.584761106
0.948974474;0.710474009
0.950328861;0.597477279
0.950989034;0.614594652
0.952259867;0.720232764
0.951744932;0.683610947
0.952867776;0.645024653
0.954147962;0.698037188
0.956374298;0.745589838
0.956738728;0.659826189
0.954727263;0.603851665
0.957593122;0.623111038
0.954405429;0.611532712
0.957673286;0.713688594
0.959356727;0.759448887
0.959324897;0.728261917
0.960144808;0.637943404
0.962714607;0.765635214
0.962901856;0.68774282
0.963899542;0.745209409
0.963862408;0.663822913
0.964146282;0.64843705
0.965219063;0.794225081
0.962773122;0.732840275
0.96722929;0.695514871
0.968566141;0.805220294
0.969311441;0.775664549
0.967707916;0.759591506
0.970336229;0.676067629
0.968179939;0.660267628
0.971140815;0.819212664
0.972142078;0.718840104
0.97314334;0.793170335
0.972923283;0.836609788
0.974466437;0.732663699
0.974466437;0.692286703
0.976236526;0.807531832
0.976290165;0.846310014
0.978821929;0.821057537
0.978524074;0.707083062
0.979508509;0.738339808
0.980441828;0.875681255
0.980795846;0.833559102
0.981010402;0.721532362
0.982855586;0.76670751
0.98397396;0.890078068
0.983893502;0.846897195
0.986358983;0.860391054
0.986427947;0.739647272
0.988198036;0.873157483
0.987286172;0.77701365
0.987768924;0.918553856
0.984979693;0.724894365
0.990571564;0.764094189
0.989807208;0.751115869
0.990698441;0.927983682
0.991054316;0.895260041
0.991876143;0.790933708
0.993240108;0.884077434
0.993619707;0.807613328
0.994123574;0.952297043
0.99141638;0.870569386
0.996844652;0.967015079
0.996637248;0.913845168
0.996785932;0.776222157
0.994098333;0.7610924
0.995986427;0.900340064
0.997531232;0.816440882
0.999094428;0.793338922
0.999569517;0.974042796
